,carat,cut,color,clarity,depth,table,price,x,y,z,predicted_price
39782,0.36,5,7,4,61.6,56.0,1094,4.57,4.55,2.81,866.85614
39783,0.33,4,4,8,59.4,59.0,1094,4.54,4.49,2.68,1016.0601
39784,0.36,5,7,4,61.1,57.0,1094,4.62,4.58,2.81,872.32983
39785,0.3,5,4,7,62.1,56.0,1094,4.35,4.28,2.68,947.5202
39786,0.58,3,1,3,62.1,57.0,1095,5.35,5.41,3.34,1114.3676
39787,0.39,4,4,7,59.9,59.0,1095,4.73,4.75,2.84,1132.0588
39788,0.39,5,7,5,61.9,57.0,1095,4.69,4.71,2.91,1096.0393
39789,0.32,5,6,8,62.6,55.0,1095,4.38,4.41,2.75,1075.8507
39790,0.39,5,7,5,60.3,56.0,1095,4.71,4.77,2.86,1025.638
39791,0.32,5,6,8,61.9,56.0,1095,4.4,4.42,2.73,1020.7294
39792,0.39,4,4,7,60.4,59.0,1095,4.72,4.75,2.86,1135.2135
39793,0.39,5,4,7,62.3,57.0,1095,4.64,4.7,2.91,1121.6569
39794,0.39,5,7,5,62.0,57.0,1095,4.67,4.71,2.91,1068.8761
39795,0.32,4,6,8,61.6,58.0,1095,4.38,4.39,2.7,1085.6422
39796,0.38,5,7,5,62.4,56.0,1095,4.64,4.68,2.91,1076.9265
39797,0.36,5,7,5,61.1,56.0,1095,4.6,4.63,2.82,984.8412
39798,0.5,5,5,2,62.0,58.0,1095,5.08,5.11,3.16,1040.484
39799,0.38,5,7,6,59.7,62.0,1096,4.71,4.74,2.82,1138.5417
39800,0.38,5,7,6,62.5,53.0,1096,4.63,4.68,2.91,1186.3386
39801,0.38,5,5,7,62.4,53.0,1096,4.63,4.67,2.9,1125.7961
39802,0.38,5,5,7,62.1,55.0,1096,4.66,4.71,2.91,1188.1907
39803,0.35,5,5,7,61.3,55.0,1096,4.55,4.58,2.8,1054.9437
39804,0.38,5,5,7,61.0,57.0,1096,4.67,4.71,2.86,1140.0364
39805,0.38,5,5,7,62.3,54.0,1096,4.64,4.7,2.91,1161.0197
39806,0.38,5,5,7,62.4,54.0,1096,4.66,4.7,2.92,1161.0197
39807,0.38,5,5,7,61.9,55.0,1096,4.67,4.7,2.9,1168.4766
39808,0.42,4,3,7,60.9,62.0,1096,4.86,4.8,2.94,1143.7941
39809,0.54,4,5,2,61.8,61.0,1097,5.28,5.18,3.23,1172.6881
39810,0.57,4,2,2,62.1,60.0,1097,5.32,5.27,3.29,1112.1543
39811,0.5,3,6,2,59.9,57.0,1097,5.12,5.16,3.08,1057.6041
39812,0.39,5,5,6,61.8,55.0,1097,4.68,4.75,2.92,1119.5046
39813,0.4,5,4,7,60.8,57.0,1097,4.78,4.81,2.91,1180.1322
39814,0.4,5,4,7,61.7,55.0,1097,4.75,4.78,2.94,1158.3687
39815,0.4,5,4,7,61.8,56.0,1097,4.72,4.75,2.92,1181.1047
39816,0.4,5,4,7,61.7,57.0,1097,4.71,4.74,2.91,1125.7443
39817,0.4,5,4,7,60.8,54.0,1097,4.8,4.83,2.93,1126.014
39818,0.5,3,6,2,63.2,61.0,1097,5.05,5.02,3.18,1063.5879
39819,0.3,4,6,8,61.0,59.0,1097,4.33,4.29,2.63,1098.3943
39820,0.38,5,6,5,62.1,57.0,1097,4.65,4.62,2.88,1023.8549
39821,0.3,4,6,8,61.9,58.0,1097,4.3,4.26,2.65,1090.1385
39822,0.38,5,6,6,62.4,56.0,1097,4.69,4.63,2.91,1205.9829
39823,0.3,4,6,8,60.1,60.0,1097,4.32,4.3,2.59,1034.1573
39824,0.57,4,2,2,62.1,57.0,1097,5.33,5.29,3.3,1072.6929
39825,0.39,4,3,6,62.1,58.0,1097,4.65,4.63,2.88,919.2669
39826,0.39,4,4,5,62.6,58.0,1097,4.7,4.66,2.93,997.37115
39827,0.39,4,4,5,62.4,57.0,1097,4.68,4.62,2.9,955.31805
39828,0.39,4,6,5,59.6,60.0,1097,4.75,4.72,2.82,1026.3
39829,0.39,5,6,5,62.3,57.0,1097,4.67,4.64,2.9,1036.6631
39830,0.39,4,6,5,58.8,59.0,1097,4.76,4.73,2.79,1023.68164
39831,0.5,4,6,2,62.4,59.0,1097,5.09,5.0,3.15,1131.0275
39832,0.5,4,6,2,61.0,62.0,1097,5.13,5.09,3.12,1134.8722
39833,0.5,3,4,3,61.1,57.0,1098,5.14,5.2,3.16,1170.4614
39834,0.5,3,6,2,63.0,57.0,1098,5.01,5.05,3.17,1033.1213
39835,0.51,3,6,2,62.0,57.0,1098,5.09,5.13,3.17,1121.9716
39836,0.51,5,6,2,61.0,56.0,1098,5.16,5.2,3.16,1241.7388
39837,0.38,3,6,7,62.4,57.0,1098,4.62,4.71,2.91,1101.4823
39838,0.51,3,6,2,60.3,56.0,1098,5.19,5.22,3.14,1166.2474
39839,0.54,5,5,2,62.0,54.0,1098,5.23,5.28,3.26,1134.3297
39840,0.52,5,3,3,61.9,56.0,1098,5.16,5.22,3.2,1224.6377
39841,0.5,2,6,2,58.2,59.0,1098,5.24,5.27,3.06,1041.6476
39842,0.5,1,6,3,66.5,58.0,1098,4.87,4.9,3.25,1096.2407
39843,0.54,3,3,2,62.7,59.0,1099,5.17,5.2,3.25,1064.437
39844,0.5,5,1,4,61.6,57.0,1099,5.08,5.12,3.14,1073.5736
39845,0.41,5,3,8,61.1,54.0,1099,4.8,4.85,2.95,1123.1002
39846,0.3,4,7,6,59.6,61.0,1099,4.39,4.34,2.6,941.884
39847,0.51,3,5,2,62.7,56.0,1100,5.07,5.1,3.19,1087.4517
39848,0.55,3,1,3,60.9,56.0,1100,5.29,5.35,3.24,1051.252
39849,0.38,5,6,6,62.2,56.0,1100,4.58,4.65,2.87,1009.56085
39850,0.38,5,6,6,62.0,57.0,1100,4.61,4.62,2.86,1006.4904
39851,0.38,5,6,6,61.6,55.0,1100,4.67,4.72,2.89,1135.727
39852,0.38,5,6,6,61.6,55.0,1100,4.63,4.66,2.86,1157.2349
39853,0.38,5,6,6,61.9,57.0,1100,4.63,4.65,2.87,1156.4303
39854,0.57,2,1,4,63.3,56.0,1100,5.24,5.28,3.33,1152.1709
39855,0.33,5,7,7,61.0,55.0,1100,4.47,4.52,2.74,1191.3413
39856,0.39,5,6,6,62.1,54.6,1100,4.67,4.7,2.91,1165.8486
39857,0.52,5,4,2,61.1,56.0,1100,5.19,5.22,3.18,1134.2743
39858,0.51,5,5,2,61.0,55.0,1100,5.18,5.21,3.17,1148.5487
39859,0.55,5,1,3,60.9,57.0,1100,5.24,5.3,3.21,1086.565
39860,0.41,5,3,8,61.8,55.0,1100,4.79,4.82,2.97,1174.4093
39861,0.51,3,4,2,63.2,57.0,1100,5.07,5.03,3.19,1055.9628
39862,0.38,5,5,7,62.0,54.7,1101,4.62,4.67,2.88,1055.1835
39863,0.38,5,5,7,62.3,54.1,1101,4.63,4.66,2.9,1165.8993
39864,0.55,5,1,3,61.0,56.0,1101,5.31,5.34,3.25,1110.6663
39865,0.39,5,4,8,61.9,54.0,1101,4.67,4.73,2.91,1175.2771
39866,0.5,2,6,2,58.3,58.0,1101,5.23,5.2,3.04,1041.6476
39867,0.38,4,5,5,62.7,57.0,1101,4.71,4.64,2.93,1050.3406
39868,0.62,1,1,3,65.4,59.0,1101,5.39,5.28,3.49,1248.7441
39869,0.42,5,3,6,61.9,55.0,1102,4.83,4.86,3.0,1067.4248
39870,0.3,5,6,7,61.2,57.0,1102,4.33,4.36,2.66,913.14764
39871,0.49,5,3,3,59.9,56.0,1102,5.15,5.18,3.1,1124.2637
39872,0.36,4,6,6,61.7,59.0,1102,4.56,4.52,2.8,1000.58685
39873,0.47,4,4,4,61.8,60.0,1102,4.98,4.95,3.07,1117.4205
39874,0.45,1,5,4,65.8,55.0,1102,4.81,4.73,3.14,1008.1617
39875,0.33,3,6,7,61.5,57.0,1103,4.44,4.48,2.75,913.88135
39876,0.37,5,6,7,61.5,56.0,1103,4.59,4.64,2.84,1134.6569
39877,0.56,5,5,2,61.8,57.0,1103,5.28,5.33,3.28,1336.321
39878,0.35,4,4,7,61.8,57.0,1103,4.53,4.5,2.79,973.62067
39879,0.42,5,4,6,60.7,55.0,1103,4.89,4.86,2.96,1154.8485
39880,0.42,5,4,6,61.3,56.0,1103,4.82,4.81,2.95,1169.798
39881,0.42,5,4,6,62.4,55.0,1103,4.82,4.79,3.0,1169.3406
39882,0.42,5,4,6,62.7,56.0,1103,4.77,4.74,2.98,1132.5409
39883,0.42,5,4,6,62.6,55.0,1103,4.78,4.77,2.99,1105.5221
39884,0.42,5,4,6,62.1,57.0,1103,4.8,4.77,2.97,1099.4492
39885,0.42,5,4,6,62.2,56.0,1103,4.81,4.77,2.98,1137.0168
39886,0.42,4,4,6,60.4,59.0,1103,4.82,4.78,2.9,1136.1238
39887,0.42,4,5,5,59.9,61.0,1103,4.88,4.84,2.91,1088.7183
39888,0.42,5,5,5,60.9,57.0,1103,4.88,4.84,2.96,1113.7878
39889,0.42,4,5,5,61.2,58.0,1103,4.86,4.82,2.96,1107.4867
39890,0.42,5,5,5,61.0,57.0,1103,4.87,4.84,2.96,1102.8287
39891,0.42,5,5,5,61.3,57.0,1103,4.85,4.8,2.96,1105.8846
39892,0.42,4,5,5,61.8,59.0,1103,4.83,4.81,2.98,1126.9908
39893,0.42,5,5,5,61.4,57.0,1103,4.83,4.78,2.95,1120.7811
39894,0.42,5,5,5,61.9,57.0,1103,4.81,4.79,2.97,1083.0303
39895,0.42,4,5,5,60.9,59.0,1103,4.85,4.8,2.94,1104.4308
39896,0.42,5,5,5,62.3,55.0,1103,4.79,4.77,2.98,1037.7883
39897,0.42,4,5,5,61.9,55.0,1103,4.82,4.78,2.97,1121.8766
39898,0.42,5,7,4,61.4,56.0,1103,4.84,4.8,2.96,1174.703
39899,0.42,5,7,4,61.8,56.0,1103,4.84,4.8,2.98,1177.5518
39900,0.42,5,7,4,61.2,56.0,1103,4.84,4.8,2.95,1174.703
39901,0.42,5,7,4,62.2,55.0,1103,4.8,4.75,2.97,1080.7957
39902,0.42,5,7,4,62.4,55.0,1103,4.82,4.8,3.0,1167.9175
39903,0.42,5,7,4,62.1,54.0,1103,4.83,4.8,2.99,1151.5717
39904,0.35,5,3,8,61.7,54.0,1103,4.55,4.53,2.8,955.4966
39905,0.49,4,3,4,59.5,62.0,1103,5.14,5.12,3.05,1189.6458
39906,0.56,4,4,2,59.6,58.0,1103,5.42,5.35,3.21,1234.9127
39907,0.5,1,4,3,67.1,59.0,1103,4.96,4.84,3.29,1081.4968
39908,0.5,3,6,2,60.6,59.0,1104,5.07,5.12,3.09,1062.9509
39909,0.51,3,6,2,60.7,56.0,1104,5.17,5.21,3.15,1178.1055
39910,0.5,5,6,2,62.6,56.0,1104,5.05,5.11,3.18,1124.4578
39911,0.5,5,6,2,61.8,58.0,1104,5.08,5.11,3.15,1145.1504
39912,0.38,5,5,6,62.7,56.0,1104,4.64,4.61,2.9,1122.3999
39913,0.4,5,4,5,62.9,55.0,1104,4.76,4.71,2.98,1032.8646
39914,0.73,1,3,1,66.2,56.0,1104,5.62,5.46,3.69,1077.4781
39915,0.54,3,2,2,62.9,57.0,1105,5.18,5.21,3.27,948.2298
39916,0.51,3,2,2,60.5,56.0,1105,5.23,5.25,3.17,970.95337
39917,0.45,5,4,6,61.8,57.0,1105,4.9,4.94,3.04,1200.9677
39918,0.42,3,6,5,62.1,55.0,1105,4.81,4.85,3.0,1015.56116
39919,0.41,5,7,5,62.4,56.0,1105,4.75,4.8,2.98,1113.707
39920,0.41,4,7,6,61.9,59.0,1105,4.75,4.78,2.95,1250.0316
39921,0.41,5,7,6,62.5,57.0,1105,4.72,4.75,2.96,1256.2701
39922,0.41,5,7,6,61.1,56.0,1105,4.78,4.81,2.93,1267.4402
39923,0.41,4,7,6,62.2,58.0,1105,4.78,4.8,2.98,1268.3151
39924,0.42,4,6,5,62.2,59.0,1105,4.76,4.79,2.97,1101.0352
39925,0.42,4,6,5,59.5,59.0,1105,4.86,4.88,2.9,1083.2349
39926,0.45,3,4,6,61.4,61.0,1105,4.89,4.95,3.02,1116.2614
39927,0.42,5,6,5,61.6,57.0,1105,4.8,4.84,2.97,1096.9067
39928,0.31,5,6,7,61.7,55.0,1105,4.38,4.4,2.71,939.4516
39929,0.31,5,6,7,61.3,56.0,1105,4.38,4.4,2.69,928.33154
39930,0.31,5,6,7,61.5,56.0,1105,4.34,4.37,2.68,906.8383
39931,0.35,3,2,4,61.7,57.0,491,4.52,4.56,2.8,534.2115
39932,0.34,5,5,3,59.4,57.0,491,4.54,4.58,2.71,601.444
39933,0.3,4,3,5,62.1,59.0,491,4.25,4.28,2.65,517.74756
39934,0.3,2,3,5,63.2,58.0,491,4.22,4.26,2.68,512.1177
39935,0.24,3,5,6,61.9,56.0,492,3.97,4.01,2.47,526.8535
39936,0.23,3,7,6,62.5,58.0,492,3.89,3.92,2.44,507.8482
39937,0.24,3,7,6,62.9,59.0,492,3.95,3.97,2.49,507.31387
39938,0.24,3,6,7,63.5,57.0,492,3.94,3.96,2.51,547.8858
39939,0.23,3,6,7,62.0,58.0,492,3.92,3.95,2.44,522.8165
39940,0.24,3,7,7,61.9,54.0,492,3.99,4.02,2.48,536.8922
39941,0.23,3,7,7,61.3,61.0,492,3.94,3.99,2.43,532.4421
39942,0.28,3,4,4,61.3,57.0,492,4.21,4.24,2.59,419.82776
39943,0.23,3,6,8,59.9,58.0,492,3.98,4.03,2.4,553.104
39944,0.28,2,5,6,64.9,57.0,492,4.13,4.16,2.69,561.066
39945,0.24,2,5,6,65.0,58.0,492,3.89,3.93,2.54,496.08084
39946,0.24,2,6,6,65.0,58.0,492,3.85,3.9,2.52,490.8421
39947,0.24,2,5,7,64.8,57.0,492,3.9,3.94,2.54,484.72226
39948,0.24,2,6,7,60.8,64.0,492,3.97,3.99,2.42,493.33362
39949,0.28,2,6,7,64.6,55.0,492,4.15,4.18,2.69,617.2285
39950,0.24,2,5,8,65.1,58.0,492,3.86,3.88,2.52,537.12885
39951,0.33,4,7,2,62.7,58.0,492,4.39,4.41,2.76,548.8536
39952,0.33,5,7,2,62.4,57.0,492,4.39,4.42,2.75,507.41794
39953,0.33,5,7,2,62.4,56.0,492,4.41,4.44,2.76,543.8276
39954,0.33,2,4,3,63.2,57.0,492,4.39,4.44,2.79,484.993
39955,0.33,5,7,2,60.9,56.0,492,4.45,4.48,2.72,543.26044
39956,0.33,2,7,2,63.4,56.0,492,4.4,4.43,2.8,491.79398
39957,0.33,4,7,2,59.5,59.0,492,4.48,4.5,2.67,569.6948
39958,0.33,5,7,2,61.3,56.0,492,4.45,4.49,2.74,546.31635
39959,0.33,2,7,2,63.3,53.0,492,4.39,4.42,2.79,468.2189
39960,0.33,4,7,2,61.6,59.0,492,4.41,4.42,2.72,543.8333
39961,0.5,2,1,6,64.1,57.0,1105,5.0,4.95,3.19,1160.2711
39962,0.63,3,4,2,63.3,59.0,1105,5.51,5.31,3.45,1364.9327
39963,0.52,4,2,3,62.9,58.0,1105,5.14,5.04,3.2,1109.3093
39964,0.59,4,3,3,62.2,59.0,1106,5.38,5.32,3.33,1373.7476
39965,0.4,3,6,6,61.0,55.0,1106,4.77,4.81,2.92,1153.6545
39966,0.53,3,1,5,61.4,56.0,1106,5.19,5.23,3.2,1197.8278
39967,0.4,5,6,6,62.6,54.0,1106,4.71,4.74,2.96,1163.7542
39968,0.4,5,6,6,61.4,59.0,1106,4.71,4.74,2.9,1126.8553
39969,0.4,5,6,6,62.5,54.0,1106,4.73,4.77,2.97,1186.6177
39970,0.5,3,5,3,63.1,61.0,1106,5.06,4.98,3.17,1255.84
39971,0.5,3,5,3,63.2,58.0,1106,5.08,5.04,3.2,1265.0989
39972,0.39,3,5,7,60.8,57.0,1107,4.72,4.75,2.88,1148.8876
39973,0.51,2,4,3,63.1,64.0,1107,5.08,5.03,3.19,1190.235
39974,0.43,1,6,4,60.5,59.0,1107,4.92,4.9,2.97,1025.8132
39975,0.32,5,7,6,61.6,55.0,1107,4.41,4.45,2.73,912.88806
39976,0.44,5,2,7,61.2,55.0,1107,4.92,4.95,3.02,980.21436
39977,0.34,5,6,7,61.8,55.0,1107,4.49,4.5,2.78,1060.013
39978,0.5,5,4,2,61.4,57.0,1107,5.1,5.13,3.14,1049.4569
39979,0.5,2,4,2,63.8,57.0,1107,5.02,4.98,3.19,907.53186
39980,0.41,5,2,7,61.3,56.0,1107,4.85,4.8,2.96,984.06476
39981,0.41,4,2,7,62.0,56.0,1107,4.77,4.75,2.95,964.41547
39982,0.41,4,2,7,61.5,59.0,1107,4.81,4.75,2.94,976.8593
39983,0.41,5,2,7,61.8,55.0,1107,4.79,4.76,2.95,953.90594
39984,0.41,4,2,7,61.9,57.0,1107,4.82,4.78,2.97,1008.0045
39985,0.41,4,2,7,59.8,61.0,1107,4.84,4.79,2.88,953.51855
39986,0.41,5,5,4,61.0,57.0,1107,4.81,4.76,2.92,1004.4055
39987,0.41,5,5,4,61.8,56.0,1107,4.8,4.78,2.96,998.45123
39988,0.41,5,5,4,61.4,55.0,1107,4.83,4.78,2.95,1053.8955
39989,0.41,4,5,4,61.1,56.0,1107,4.84,4.79,2.94,1043.7545
39990,0.41,4,5,4,61.3,58.0,1107,4.84,4.79,2.95,1042.614
39991,0.41,5,5,4,60.8,56.0,1107,4.81,4.8,2.92,999.6021
39992,0.41,5,5,4,61.1,56.0,1107,4.83,4.8,2.94,1044.7559
39993,0.41,4,5,4,60.3,58.0,1107,4.85,4.8,2.91,1027.7004
39994,0.41,4,5,4,60.3,60.0,1107,4.84,4.81,2.91,1027.7004
39995,0.41,5,5,4,60.0,56.0,1107,4.88,4.82,2.91,1047.064
39996,0.41,5,5,4,62.6,57.0,1107,4.79,4.76,2.99,1007.1648
39997,0.41,5,5,4,61.8,56.0,1107,4.79,4.76,2.95,1040.7047
39998,0.41,4,5,4,61.6,59.0,1107,4.77,4.74,2.93,1008.2637
39999,0.41,5,5,4,60.9,57.0,1107,4.78,4.74,2.9,945.6686
40000,0.41,5,5,4,62.1,56.0,1107,4.79,4.74,2.96,1021.1643
40001,0.41,4,5,4,62.4,56.0,1107,4.77,4.75,2.97,1006.6223
40002,0.41,5,5,4,62.3,57.0,1107,4.78,4.75,2.97,975.43634
40003,0.41,5,5,4,61.8,57.0,1107,4.79,4.75,2.95,1026.7052
40004,0.41,4,5,4,62.6,58.0,1107,4.81,4.75,2.99,1046.1106
40005,0.41,3,5,4,63.2,57.0,1107,4.76,4.74,3.0,918.776
40006,0.41,5,5,4,61.9,56.0,1107,4.76,4.74,2.94,1002.0056
40007,0.41,5,5,4,62.7,57.0,1107,4.78,4.73,2.98,1003.89453
40008,0.41,4,5,4,62.8,58.0,1107,4.73,4.69,2.96,989.5217
40009,0.41,4,5,4,62.6,57.0,1107,4.74,4.71,2.96,996.8478
40010,0.41,5,5,4,62.7,56.0,1107,4.78,4.72,2.98,1026.2175
40011,0.41,5,5,4,62.8,57.0,1107,4.76,4.73,2.98,1013.1648
40012,0.41,5,5,4,61.8,57.0,1107,4.78,4.73,2.94,994.97687
40013,0.7,4,2,1,62.3,58.0,1107,5.69,5.55,3.51,1327.8611
40014,0.31,4,6,6,62.3,56.0,1107,4.34,4.3,2.69,956.2141
40015,0.37,3,7,7,62.3,54.0,1108,4.57,4.65,2.87,1190.5076
40016,0.51,3,7,2,61.5,59.0,1108,5.07,5.14,3.14,1205.026
40017,0.42,5,3,7,62.8,57.0,1108,4.79,4.79,3.01,1078.8344
40018,0.42,3,7,5,62.5,57.0,1109,4.75,4.85,3.0,1067.1562
40019,0.46,2,5,5,56.5,61.0,1109,5.11,5.05,2.87,1254.774
40020,0.59,3,2,3,62.8,59.0,1109,5.34,5.36,3.36,1346.0221
40021,0.55,5,2,2,60.4,56.0,1109,5.32,5.36,3.23,1096.9489
40022,0.32,5,6,6,62.4,56.0,1109,4.43,4.39,2.75,972.0861
40023,0.34,5,7,5,60.9,56.0,1109,4.56,4.51,2.76,995.9867
40024,0.51,4,7,2,60.2,58.0,1109,5.24,5.2,3.14,1256.5098
40025,0.33,3,7,5,63.2,56.0,1109,4.45,4.44,2.81,909.27576
40026,0.51,1,7,2,66.5,58.0,1109,4.95,4.89,3.27,1086.0519
40027,0.53,3,5,2,63.2,55.0,1110,5.17,5.18,3.27,1087.8851
40028,0.48,4,5,3,60.6,62.0,1110,5.06,5.0,3.05,1092.6735
40029,0.5,5,2,4,62.4,55.0,1110,5.09,5.11,3.18,1159.5492
40030,0.5,5,2,4,62.0,55.0,1110,5.1,5.12,3.17,1137.3778
40031,0.41,5,4,3,61.6,57.0,1110,4.77,4.81,2.95,766.11475
40032,0.41,5,4,3,62.1,55.0,1110,4.78,4.81,2.98,769.67993
40033,0.47,4,4,3,59.5,60.0,1110,5.09,5.06,3.02,1048.2605
40034,0.4,2,6,3,60.6,65.0,1110,4.74,4.71,2.86,766.57355
40035,0.4,3,5,7,62.9,55.0,1111,4.71,4.74,2.97,1163.4502
40036,0.4,3,5,7,61.9,59.0,1111,4.71,4.75,2.93,1160.3888
40037,0.4,3,5,7,62.3,60.0,1111,4.65,4.69,2.91,1166.2687
40038,0.52,4,5,2,61.7,58.0,1111,5.12,5.16,3.17,1151.1062
40039,0.52,2,3,3,63.1,57.0,1111,5.09,5.14,3.23,1091.5947
40040,0.52,3,3,3,62.6,55.0,1111,5.12,5.16,3.22,1149.8033
40041,0.4,5,7,6,62.8,56.0,1111,4.68,4.72,2.95,1229.956
40042,0.54,5,6,2,62.7,57.0,1111,5.2,5.23,3.27,1179.756
40043,0.7,2,2,1,63.9,62.0,1111,5.62,5.57,3.58,1284.3312
40044,0.52,3,6,2,60.7,56.0,1112,5.17,5.21,3.15,1178.1055
40045,0.52,4,5,3,62.0,59.0,1112,5.18,5.15,3.2,1384.4014
40046,0.54,2,6,2,63.9,54.0,1112,5.18,5.12,3.29,1154.1085
40047,0.38,5,6,4,60.1,56.0,1112,4.72,4.69,2.83,938.49316
40048,0.3,5,7,7,62.2,57.0,1112,4.35,4.3,2.69,1064.2782
40049,0.38,5,6,4,61.7,55.0,1112,4.68,4.66,2.88,911.6982
40050,0.38,4,6,4,60.5,62.0,1112,4.74,4.65,2.84,938.731
40051,0.38,4,6,4,60.5,58.0,1112,4.7,4.66,2.83,905.4835
40052,0.38,4,6,4,60.3,58.0,1112,4.72,4.67,2.83,954.5453
40053,0.38,4,6,4,59.2,60.0,1112,4.77,4.73,2.81,941.7001
40054,0.38,4,6,4,62.2,59.0,1112,4.67,4.63,2.89,918.9061
40055,0.38,4,6,4,61.8,58.0,1112,4.64,4.61,2.86,910.4379
40056,0.38,5,6,5,62.2,55.0,1112,4.67,4.63,2.89,1040.3164
40057,0.57,5,1,4,62.5,54.0,1113,5.32,5.34,3.33,1171.6436
40058,0.53,5,4,2,62.3,53.0,1113,5.21,5.25,3.26,1084.1562
40059,0.57,5,2,3,61.6,54.0,1113,5.36,5.38,3.31,1222.4929
40060,0.46,2,5,5,64.4,60.0,1113,4.88,4.9,3.15,1234.6278
40061,0.43,4,4,4,60.8,59.0,1113,4.91,4.86,2.97,978.6516
40062,0.53,4,3,2,62.5,60.0,1113,5.18,5.16,3.23,1107.784
40063,0.43,4,3,5,62.3,58.0,1113,4.81,4.75,2.98,994.3251
40064,0.43,4,3,5,60.0,59.0,1113,4.98,4.86,2.95,1014.7701
40065,0.43,4,4,4,61.3,58.0,1113,4.86,4.83,2.97,981.1964
40066,0.43,4,4,4,61.1,58.0,1113,4.88,4.84,2.97,981.1964
40067,0.43,4,4,4,61.2,58.0,1113,4.9,4.84,2.98,981.7075
40068,0.43,4,4,4,59.1,60.0,1113,4.93,4.88,2.9,929.49524
40069,0.43,4,4,4,62.9,59.0,1113,4.83,4.78,3.02,1042.5604
40070,0.43,4,4,4,62.3,58.0,1113,4.85,4.81,3.01,1011.95953
40071,0.43,4,4,4,61.1,59.0,1113,4.86,4.83,2.96,981.1964
40072,0.53,3,1,4,62.9,58.0,1114,5.16,5.18,3.25,1049.9663
40073,0.54,5,2,3,61.4,56.0,1114,5.25,5.27,3.23,1184.886
40074,0.54,5,2,3,61.7,56.0,1114,5.25,5.29,3.25,1186.3848
40075,0.3,5,5,7,62.1,55.0,1114,4.32,4.31,2.68,958.0366
40076,0.3,5,5,7,62.4,56.0,1114,4.31,4.28,2.68,980.8586
40077,0.3,4,5,7,62.0,59.0,1114,4.28,4.24,2.64,960.0383
40078,0.33,4,6,6,60.3,58.0,1114,4.49,4.47,2.7,920.4352
40079,0.33,5,5,8,61.5,55.0,1114,4.47,4.44,2.74,1169.2834
40080,0.3,4,5,7,61.8,59.0,1114,4.29,4.26,2.64,966.0935
40081,0.36,5,7,6,61.6,57.0,1114,4.59,4.56,2.82,1042.7795
40082,0.33,5,6,6,61.7,57.0,1114,4.44,4.41,2.73,984.9653
40083,0.33,5,6,6,61.2,57.0,1114,4.47,4.45,2.73,967.62915
40084,0.3,5,5,7,61.9,57.0,1114,4.33,4.3,2.67,977.5918
40085,0.33,5,3,8,62.1,55.0,1114,4.44,4.41,2.75,954.7637
40086,0.33,5,3,8,61.9,55.0,1114,4.44,4.42,2.74,942.5573
40087,0.33,4,3,8,60.3,59.0,1114,4.49,4.47,2.7,955.7523
40088,0.33,4,3,8,62.0,58.0,1114,4.42,4.39,2.73,961.5552
40089,0.33,4,3,8,61.8,60.0,1114,4.44,4.4,2.73,1004.0828
40090,0.33,4,4,7,60.9,60.0,1114,4.5,4.46,2.73,968.17834
40091,0.33,5,4,7,61.7,54.0,1114,4.48,4.47,2.76,909.1093
40092,0.33,4,4,7,60.9,58.0,1114,4.47,4.43,2.71,991.4753
40093,0.33,4,4,7,60.4,59.0,1114,4.47,4.44,2.69,990.049
40094,0.33,5,4,7,61.5,56.0,1114,4.46,4.45,2.74,993.0428
40095,0.33,5,4,7,61.7,56.0,1114,4.47,4.45,2.75,994.54156
40096,0.33,5,4,7,62.0,56.0,1114,4.48,4.45,2.77,980.40155
40097,0.33,5,4,7,62.0,56.0,1114,4.48,4.45,2.77,980.40155
40098,0.33,5,4,7,62.2,57.0,1114,4.46,4.41,2.76,1003.7835
40099,0.33,4,4,7,61.2,60.0,1114,4.44,4.42,2.71,947.9896
40100,0.33,5,4,7,61.8,55.0,1114,4.45,4.42,2.74,944.37305
40101,0.33,5,4,7,60.8,56.0,1114,4.46,4.42,2.7,1005.0835
40102,0.33,5,4,7,62.3,55.0,1114,4.46,4.43,2.77,989.24634
40103,0.33,4,4,7,61.9,59.0,1114,4.41,4.38,2.72,966.4022
40104,0.33,4,4,7,62.8,59.0,1114,4.44,4.38,2.77,1027.5103
40105,0.33,4,4,7,61.4,60.0,1114,4.44,4.39,2.71,983.78235
40106,0.33,4,4,7,62.1,58.0,1114,4.43,4.4,2.74,949.15375
40107,0.5,1,6,2,59.8,66.0,1114,5.18,5.09,3.07,1062.3164
40108,0.54,1,5,3,61.4,66.0,1114,5.24,5.18,3.2,1440.9219
40109,0.5,1,6,3,65.1,58.0,1114,5.04,4.94,3.25,1168.6927
40110,0.32,5,7,5,60.9,57.0,1114,4.48,4.45,2.72,958.9265
40111,0.41,5,5,6,61.9,55.0,1115,4.78,4.79,2.96,1185.5237
40112,0.41,4,5,6,60.1,59.0,1115,4.79,4.82,2.89,1123.8365
40113,0.41,3,5,6,60.3,58.0,1115,4.79,4.83,2.9,1063.3131
40114,0.41,5,5,6,61.9,55.0,1115,4.74,4.79,2.95,1155.9296
40115,0.41,5,5,6,60.1,57.0,1115,4.83,4.85,2.91,1203.2065
40116,0.41,4,5,6,60.4,58.0,1115,4.8,4.84,2.91,1150.8451
40117,0.41,5,5,6,61.7,57.0,1115,4.73,4.8,2.94,1155.3315
